molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,value
CHEMBL4640771,,CHEMBL4650766,7.17,68.0
CHEMBL4634854,,CHEMBL4650650,7.27,54.0
CHEMBL4645160,,CHEMBL4650863,7.17,68.0
CHEMBL4635880,,CHEMBL4651060,7.12,76.0
CHEMBL4647871,,CHEMBL4650902,8.70,2.0
CHEMBL4643239,,CHEMBL4650618,9.30,0.5
CHEMBL4633444,,CHEMBL4650532,9.22,0.6
CHEMBL4637859,,CHEMBL4650581,8.68,2.1
CHEMBL4646948,,CHEMBL4650964,9.22,0.6
CHEMBL4639948,,CHEMBL4650915,8.27,5.4
CHEMBL4644243,,CHEMBL4644243,7.64,23.0
CHEMBL4647090,,CHEMBL4647090,7.75,18.0
CHEMBL4648914,,CHEMBL4648914,7.05,89.0
CHEMBL4777859,,CHEMBL4777859,7.03,94.0
CHEMBL4788650,,CHEMBL4788650,7.12,76.0
CHEMBL4754130,,CHEMBL4754130,7.19,64.0
CHEMBL4776924,,CHEMBL4776924,7.17,68.0
CHEMBL4741494,,CHEMBL4741494,7.18,66.0
CHEMBL4751130,,CHEMBL4751130,7.30,50.0
CHEMBL4755446,,CHEMBL4755446,7.37,43.0
CHEMBL4759184,,CHEMBL4759184,7.52,30.0
CHEMBL4789005,,CHEMBL4789005,7.24,58.0
CHEMBL4796605,,CHEMBL4796605,7.92,12.0
CHEMBL4748898,,CHEMBL4748898,8.00,10.0
CHEMBL4461774,,CHEMBL4461774,7.24,58.0
CHEMBL4541206,,CHEMBL4541206,8.22,6.0
CHEMBL2170062,,CHEMBL2170062,7.77,17.0
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433,7.23,59.0
CHEMBL54,HALOPERIDOL,CHEMBL54,8.70,2.0
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542,7.92,12.0
CHEMBL4776009,,CHEMBL4776009,8.05,9.0
CHEMBL4795798,,CHEMBL4795798,8.05,9.0
CHEMBL4762627,,CHEMBL4762627,8.30,5.0
CHEMBL4743610,,CHEMBL4802406,7.66,22.0
CHEMBL4757975,,CHEMBL4757975,7.24,58.0
CHEMBL4782656,,CHEMBL4782656,7.82,15.0
CHEMBL4759343,,CHEMBL4759343,8.52,3.0
CHEMBL4792105,,CHEMBL4792105,8.22,6.0
CHEMBL4760287,,CHEMBL4760287,8.70,2.0
CHEMBL4790686,,CHEMBL4790686,8.70,2.0
CHEMBL4792110,,CHEMBL4792110,7.85,14.0
CHEMBL2170062,,CHEMBL2170062,7.77,17.0
CHEMBL4777306,,CHEMBL4777306,8.10,8.0
CHEMBL100116,PENTAZOCINE,CHEMBL100116,7.92,12.1
CHEMBL54,HALOPERIDOL,CHEMBL54,8.19,6.4
CHEMBL596802,PRIDOPIDINE,CHEMBL596802,7.09,81.7
CHEMBL4297438,T-817 MALEATE,CHEMBL4302089,7.80,16.0
CHEMBL502,DONEPEZIL,CHEMBL502,7.84,14.6
CHEMBL4778990,,CHEMBL4778990,7.06,87.0
CHEMBL4778747,,CHEMBL4778747,7.18,65.5
CHEMBL4754019,,CHEMBL4754019,7.62,23.9
CHEMBL4781384,,CHEMBL4781384,7.71,19.6
CHEMBL4751000,,CHEMBL4751000,7.08,82.5
CHEMBL4754186,,CHEMBL4754186,7.57,27.2
CHEMBL54,HALOPERIDOL,CHEMBL54,8.45,3.53
CHEMBL408867,[11C]SA4503,CHEMBL408867,8.42,3.77
CHEMBL2170062,,CHEMBL2170062,7.77,17.0
CHEMBL596,FENTANYL,CHEMBL596,9.41,0.39
CHEMBL54,HALOPERIDOL,CHEMBL54,8.64,2.3
CHEMBL2170062,,CHEMBL2170062,7.62,24.0
CHEMBL4793144,,CHEMBL4793144,7.31,49.0
CHEMBL4799971,,CHEMBL4799971,8.12,7.5
CHEMBL4796342,,CHEMBL4796342,8.00,9.9
CHEMBL4780883,,CHEMBL4780883,7.66,22.0
CHEMBL4800355,,CHEMBL4800355,7.09,82.0
CHEMBL4785662,,CHEMBL4785662,7.68,21.0
CHEMBL4799270,,CHEMBL4799270,7.02,96.0
CHEMBL4798816,,CHEMBL4798816,7.58,26.0
CHEMBL4778313,,CHEMBL4778313,7.54,29.0
CHEMBL4776769,,CHEMBL4776769,7.50,32.0
CHEMBL4790480,,CHEMBL4790480,7.19,64.0
CHEMBL4797095,,CHEMBL4797095,7.43,37.0
CHEMBL4778319,,CHEMBL4778319,7.05,90.0
CHEMBL4798543,,CHEMBL4798543,7.70,20.0
CHEMBL4799774,,CHEMBL4799774,8.32,4.8
CHEMBL4795418,,CHEMBL4795418,8.66,2.2
CHEMBL4796616,,CHEMBL4796616,7.85,14.0
CHEMBL2170062,,CHEMBL2170062,7.77,17.0
CHEMBL4850236,,CHEMBL4850236,7.77,16.9
CHEMBL4526341,A-108,CHEMBL4526341,7.04,91.635
CHEMBL4526341,A-108,CHEMBL4526341,7.04,7.04
CHEMBL2170062,,CHEMBL2170062,7.77,17.0
CHEMBL5077038,,CHEMBL5077038,8.00,10.0
CHEMBL5077829,,CHEMBL5077829,7.64,23.0
CHEMBL5076707,,CHEMBL5076707,7.04,92.0
CHEMBL5084697,,CHEMBL5084697,7.85,14.0
CHEMBL5075152,,CHEMBL5075152,7.32,48.0
CHEMBL5087472,,CHEMBL5087472,7.38,42.0
CHEMBL5070185,,CHEMBL5070185,7.27,54.0
CHEMBL5094913,,CHEMBL5094913,8.10,8.0
CHEMBL5075502,,CHEMBL5075502,7.77,17.0
CHEMBL5094899,,CHEMBL5094899,7.89,13.0
CHEMBL5076404,,CHEMBL5076404,7.05,89.0
CHEMBL5083736,,CHEMBL5083736,7.12,75.0
CHEMBL5073189,,CHEMBL5073189,7.44,36.0
CHEMBL5081133,,CHEMBL5081133,8.10,8.0
CHEMBL5080086,,CHEMBL5080086,7.38,42.0
CHEMBL5070613,,CHEMBL5070613,7.68,21.0
CHEMBL5084344,,CHEMBL5084344,7.52,30.0
CHEMBL5089000,,CHEMBL5089000,7.33,47.0
CHEMBL5090595,,CHEMBL5090595,7.16,70.0
CHEMBL5074927,,CHEMBL5074927,7.19,64.0
CHEMBL5089365,,CHEMBL5089365,7.22,60.0
CHEMBL5079816,,CHEMBL5079816,7.46,35.0
CHEMBL5085771,,CHEMBL5085771,7.47,34.0
CHEMBL5089766,,CHEMBL5089766,7.27,54.0
CHEMBL5087458,,CHEMBL5087458,7.22,60.0
CHEMBL5092587,,CHEMBL5092587,7.29,51.0
CHEMBL5084395,,CHEMBL5084395,7.28,53.0
CHEMBL5080761,,CHEMBL5080761,7.57,27.0
CHEMBL5091094,,CHEMBL5091094,7.42,38.0
CHEMBL206132,,CHEMBL206132,7.14,73.0
CHEMBL5189328,,CHEMBL5189328,8.22,6.0
CHEMBL2170062,,CHEMBL2170062,7.77,17.0
CHEMBL5197005,,CHEMBL5197005,8.05,9.0
CHEMBL5186915,,CHEMBL5186915,8.52,3.0
CHEMBL5198408,,CHEMBL5198408,7.60,25.0
CHEMBL5188036,,CHEMBL5188036,7.85,14.0
CHEMBL5192561,,CHEMBL5192561,7.68,21.0
CHEMBL5190505,,CHEMBL5190505,7.07,86.0
CHEMBL5176813,,CHEMBL5176813,7.13,74.0
CHEMBL5195143,,CHEMBL5195143,7.31,49.0
CHEMBL5185431,,CHEMBL5185431,7.14,72.0
CHEMBL5175398,,CHEMBL5175398,7.06,87.0
CHEMBL5195738,,CHEMBL5195738,7.29,51.0
CHEMBL5181214,,CHEMBL5181214,7.96,11.0
CHEMBL5197187,,CHEMBL5197187,7.66,22.0
CHEMBL5183830,,CHEMBL5183830,7.20,63.0
CHEMBL5193266,,CHEMBL5193266,7.85,14.0
CHEMBL5173652,,CHEMBL5173652,7.80,16.0
CHEMBL5193492,,CHEMBL5193492,7.51,31.0
CHEMBL5209007,,CHEMBL5209007,7.58,26.0
CHEMBL5209229,,CHEMBL5209229,7.92,12.0
CHEMBL5173173,,CHEMBL5173173,7.80,16.0
CHEMBL5173523,,CHEMBL5173523,7.57,27.0
CHEMBL5182348,,CHEMBL5182348,7.80,16.0
CHEMBL4754186,,CHEMBL4754186,7.57,27.2
CHEMBL332701,,CHEMBL332701,8.04,9.2
CHEMBL5201355,,CHEMBL5201355,7.80,16.0
CHEMBL5169420,,CHEMBL5169420,7.92,12.0
CHEMBL54,HALOPERIDOL,CHEMBL54,8.60,2.5
CHEMBL100116,PENTAZOCINE,CHEMBL100116,8.33,4.7
CHEMBL4434865,,CHEMBL4434865,8.85,1.4
CHEMBL4567314,,CHEMBL4567314,8.82,1.5
CHEMBL4435399,,CHEMBL4435399,7.92,12.0
CHEMBL4547253,,CHEMBL4547253,8.70,2.0
CHEMBL4444356,,CHEMBL4444356,8.48,3.3
CHEMBL5187095,,CHEMBL5187095,7.77,17.0
CHEMBL5183349,,CHEMBL5183349,7.66,22.0
CHEMBL4080696,,CHEMBL4080696,8.22,6.0
CHEMBL5175530,,CHEMBL5175530,7.53,7.53
CHEMBL5208940,,CHEMBL5208940,8.42,8.42
CHEMBL5177703,,CHEMBL5177703,8.10,8.1
CHEMBL5207336,,CHEMBL5207336,7.74,7.74
CHEMBL5206383,,CHEMBL5206383,8.16,8.16
CHEMBL5170591,,CHEMBL5170591,7.30,7.3
CHEMBL5189334,,CHEMBL5189334,7.79,7.79
CHEMBL5185602,,CHEMBL5185602,7.97,7.97
CHEMBL5197224,,CHEMBL5197224,8.27,8.27
CHEMBL5183680,,CHEMBL5183680,8.32,8.32
CHEMBL5191108,,CHEMBL5191108,8.35,8.35
CHEMBL5175530,,CHEMBL5175530,7.54,29.0
CHEMBL5208940,,CHEMBL5208940,8.42,3.8
CHEMBL5177703,,CHEMBL5177703,8.10,8.0
CHEMBL5207336,,CHEMBL5207336,7.75,18.0
CHEMBL5206383,,CHEMBL5206383,8.17,6.7
CHEMBL5170591,,CHEMBL5170591,7.30,50.0
CHEMBL5189334,,CHEMBL5189334,7.82,15.0
CHEMBL5185602,,CHEMBL5185602,7.96,11.0
CHEMBL5197224,,CHEMBL5197224,8.27,5.4
CHEMBL5183680,,CHEMBL5183680,8.32,4.8
CHEMBL5191108,,CHEMBL5191108,8.35,4.5
CHEMBL4526341,A-108,CHEMBL4526341,7.04,91.64
CHEMBL3961701,,CHEMBL3961701,7.27,54.0
CHEMBL4781384,,CHEMBL4781384,7.71,19.6
CHEMBL4754186,,CHEMBL4754186,7.57,27.2
CHEMBL596802,PRIDOPIDINE,CHEMBL596802,7.77,17.0
CHEMBL408867,[11C]SA4503,CHEMBL408867,8.34,4.6
CHEMBL4302089,T-817,CHEMBL4302089,7.80,16.0
CHEMBL227072,,CHEMBL226539,7.62,23.9
CHEMBL5272845,,CHEMBL338468,7.93,11.82
CHEMBL4088272,,CHEMBL4088272,10.10,0.08
CHEMBL50112,,CHEMBL50112,8.77,1.7
CHEMBL54,HALOPERIDOL,CHEMBL54,8.60,2.5
CHEMBL190883,,CHEMBL190883,8.96,1.1
CHEMBL5270434,,CHEMBL5270434,8.51,3.1
CHEMBL305881,,CHEMBL305881,7.27,53.2
CHEMBL2170062,,CHEMBL2170062,7.77,17.0
CHEMBL53325,,CHEMBL53325,9.42,0.38
CHEMBL5274616,,CHEMBL5274616,7.54,29.0
CHEMBL61479,SIRAMESINE,CHEMBL61479,7.98,10.5
CHEMBL4792070,,CHEMBL4792070,8.70,2.0
CHEMBL5279451,,CHEMBL5279451,7.54,29.0
CHEMBL5291247,,CHEMBL5291247,8.12,7.5
CHEMBL3104856,,CHEMBL3104856,7.47,34.0
CHEMBL3104857,,CHEMBL3104857,7.54,29.0
CHEMBL305881,,CHEMBL305881,8.66,0.0022
CHEMBL5086571,,CHEMBL5086571,7.00,100.0
CHEMBL5275633,,CHEMBL5275633,7.00,100.0
CHEMBL5284021,,CHEMBL5284021,7.00,100.0
CHEMBL5280075,,CHEMBL5280075,7.00,100.0
CHEMBL267014,L-745870,CHEMBL267014,7.00,101.0
CHEMBL3793910,,CHEMBL3793910,7.39,41.0
CHEMBL3905761,,CHEMBL3905761,7.28,52.0
CHEMBL3793438,,CHEMBL3793438,7.36,44.0
CHEMBL5269361,,CHEMBL5269361,7.75,18.0
CHEMBL267014,L-745870,CHEMBL267014,7.00,7.0
CHEMBL3793910,,CHEMBL3793910,7.39,7.39
CHEMBL3905761,,CHEMBL3905761,7.28,7.28
CHEMBL3793438,,CHEMBL3793438,7.36,7.36
CHEMBL5269361,,CHEMBL5269361,7.74,7.74
CHEMBL5170381,,CHEMBL5170381,8.08,8.3
CHEMBL5187721,,CHEMBL5187721,8.51,3.1
CHEMBL5182602,,CHEMBL5182602,7.57,27.0
CHEMBL5173368,,CHEMBL5173368,7.96,11.0
CHEMBL5206646,,CHEMBL5206646,7.51,31.0
CHEMBL5181334,,CHEMBL5181334,7.92,12.0
CHEMBL5203807,,CHEMBL5203807,8.74,1.8
CHEMBL5198353,,CHEMBL5198353,9.15,0.7
CHEMBL5196213,,CHEMBL5196213,8.92,1.2
CHEMBL5209344,,CHEMBL5209344,8.74,1.8
CHEMBL5201507,,CHEMBL5201507,8.89,1.3
CHEMBL5175548,,CHEMBL5175548,8.77,1.7
CHEMBL5282085,,CHEMBL5282085,7.64,23.0
CHEMBL5286047,,CHEMBL5286047,7.43,37.0
CHEMBL5170670,,CHEMBL5170670,8.09,8.1
CHEMBL5171772,,CHEMBL5171772,7.54,29.0
CHEMBL5193761,,CHEMBL5193761,7.85,14.0
CHEMBL5171398,,CHEMBL5171398,7.28,52.0
CHEMBL5206427,,CHEMBL5206427,7.51,31.0
CHEMBL5205459,,CHEMBL5205459,7.26,55.0
CHEMBL5179340,,CHEMBL5179340,7.40,40.0
CHEMBL5190239,,CHEMBL5190239,7.92,12.0
CHEMBL5179459,,CHEMBL5179459,7.46,35.0
CHEMBL5208124,,CHEMBL5208124,8.28,5.2
CHEMBL5196102,,CHEMBL5196102,8.64,2.3
CHEMBL5179198,,CHEMBL5179198,8.46,3.5
CHEMBL5173767,,CHEMBL5173767,7.46,35.0
CHEMBL5199815,,CHEMBL5199815,7.01,97.0
CHEMBL5172055,,CHEMBL5172055,7.09,81.0
CHEMBL5182191,,CHEMBL5182191,8.62,2.4
CHEMBL5184607,,CHEMBL5184607,8.06,8.8
CHEMBL5207898,,CHEMBL5207898,8.37,4.3
CHEMBL5199649,,CHEMBL5199649,8.06,8.7
CHEMBL5187429,,CHEMBL5187429,8.26,5.5
CHEMBL5174753,,CHEMBL5174753,7.85,14.0
CHEMBL5188139,,CHEMBL5188139,7.72,19.0
CHEMBL5287836,,CHEMBL5287836,8.28,5.2
CHEMBL5189986,,CHEMBL5189986,8.19,6.5
CHEMBL5176299,,CHEMBL5176299,7.35,45.0
CHEMBL5290749,,CHEMBL5290749,7.08,83.0
CHEMBL5288366,,CHEMBL5288366,7.85,14.0
CHEMBL5285555,,CHEMBL5285555,7.72,19.0
CHEMBL5272393,,CHEMBL5272393,7.57,27.0
CHEMBL5288298,,CHEMBL5288298,7.80,16.0
CHEMBL5272689,,CHEMBL5272689,7.96,11.0
CHEMBL5269586,,CHEMBL5269586,8.44,3.6
CHEMBL5274285,,CHEMBL5274285,8.26,5.5
CHEMBL5289958,,CHEMBL5289958,8.15,7.1
CHEMBL5170381,,CHEMBL5170381,7.74,7.74
CHEMBL5187721,,CHEMBL5187721,8.08,8.08
CHEMBL5182602,,CHEMBL5182602,8.51,8.51
CHEMBL5173368,,CHEMBL5173368,7.57,7.57
CHEMBL5206646,,CHEMBL5206646,7.95,7.95
CHEMBL5181334,,CHEMBL5181334,7.51,7.51
CHEMBL5203807,,CHEMBL5203807,7.91,7.91
CHEMBL5198353,,CHEMBL5198353,8.74,8.74
CHEMBL5196213,,CHEMBL5196213,9.15,9.15
CHEMBL5209344,,CHEMBL5209344,8.92,8.92
CHEMBL5201507,,CHEMBL5201507,8.74,8.74
CHEMBL5175548,,CHEMBL5175548,8.76,8.76
CHEMBL5282085,,CHEMBL5282085,7.65,7.65
CHEMBL5286047,,CHEMBL5286047,7.66,7.66
CHEMBL5170670,,CHEMBL5170670,8.09,8.09
CHEMBL5171772,,CHEMBL5171772,7.54,7.54
CHEMBL5193761,,CHEMBL5193761,7.84,7.84
CHEMBL5171398,,CHEMBL5171398,7.28,7.28
CHEMBL5206427,,CHEMBL5206427,7.25,7.25
CHEMBL5205459,,CHEMBL5205459,7.26,7.26
CHEMBL5179340,,CHEMBL5179340,7.40,7.4
CHEMBL5190239,,CHEMBL5190239,7.94,7.94
CHEMBL5179459,,CHEMBL5179459,7.46,7.46
CHEMBL5208124,,CHEMBL5208124,8.29,8.29
CHEMBL5196102,,CHEMBL5196102,8.65,8.65
CHEMBL5179198,,CHEMBL5179198,8.46,8.46
CHEMBL5173767,,CHEMBL5173767,7.46,7.46
CHEMBL5199815,,CHEMBL5199815,7.01,7.01
CHEMBL5172055,,CHEMBL5172055,7.09,7.09
CHEMBL5182191,,CHEMBL5182191,8.63,8.63
CHEMBL5184607,,CHEMBL5184607,8.06,8.06
CHEMBL5207898,,CHEMBL5207898,8.37,8.37
CHEMBL5199649,,CHEMBL5199649,8.06,8.06
CHEMBL5187429,,CHEMBL5187429,8.26,8.26
CHEMBL5174753,,CHEMBL5174753,7.86,7.86
CHEMBL5188139,,CHEMBL5188139,7.73,7.73
CHEMBL5287836,,CHEMBL5287836,8.28,8.28
CHEMBL5189986,,CHEMBL5189986,8.19,8.19
CHEMBL5176299,,CHEMBL5176299,7.43,7.43
CHEMBL5290749,,CHEMBL5290749,7.08,7.08
CHEMBL5288366,,CHEMBL5288366,7.85,7.85
CHEMBL5285555,,CHEMBL5285555,7.72,7.72
CHEMBL5272393,,CHEMBL5272393,7.57,7.57
CHEMBL5288298,,CHEMBL5288298,7.79,7.79
CHEMBL5272689,,CHEMBL5272689,7.97,7.97
CHEMBL5269586,,CHEMBL5269586,8.45,8.45
CHEMBL5274285,,CHEMBL5274285,8.27,8.27
CHEMBL5289958,,CHEMBL5289958,8.15,8.15
CHEMBL5170381,,CHEMBL5170381,7.92,12.0
CHEMBL5187721,,CHEMBL5187721,8.41,3.9
CHEMBL53325,,CHEMBL53325,9.42,0.38
CHEMBL5272035,,CHEMBL5272035,8.27,5.37
CHEMBL3763396,,CHEMBL3763396,10.52,0.03
CHEMBL61479,SIRAMESINE,CHEMBL61479,7.98,10.5
CHEMBL5290452,,CHEMBL5316150,7.87,13.59
CHEMBL5278003,,CHEMBL5315819,7.73,18.66
CHEMBL5290452,,CHEMBL5316150,7.71,19.32
CHEMBL5278003,,CHEMBL5315819,7.86,13.82
CHEMBL5280610,,CHEMBL5280610,7.18,66.7
CHEMBL5276035,,CHEMBL5276035,7.12,75.0
CHEMBL5280329,,CHEMBL5280329,7.47,34.0
CHEMBL5275685,,CHEMBL5275685,7.70,20.0
CHEMBL5267553,,CHEMBL5267553,7.04,91.0
CHEMBL5289807,,CHEMBL5289807,7.68,21.0
CHEMBL5316208,,CHEMBL5316208,7.10,80.0
CHEMBL4802044,JNJ-73924149,CHEMBL4802044,7.20,63.33
CHEMBL4802044,JNJ-73924149,CHEMBL4802044,7.20,7.2
CHEMBL5397812,,CHEMBL5397812,7.17,67.0
CHEMBL5412229,,CHEMBL5412229,7.08,83.0
CHEMBL5408432,,CHEMBL5408432,7.23,59.0
CHEMBL5408011,,CHEMBL5408011,7.02,95.0
CHEMBL5403056,,CHEMBL5403056,7.34,46.0
CHEMBL5437241,,CHEMBL5437241,7.15,71.0
CHEMBL5404573,,CHEMBL5404573,7.17,67.0
CHEMBL4846092,,CHEMBL4846092,7.20,63.0
CHEMBL61479,SIRAMESINE,CHEMBL61479,7.77,17.0
CHEMBL53325,,CHEMBL53325,9.42,0.38
CHEMBL4846092,,CHEMBL4846092,7.64,23.0
CHEMBL4519018,,CHEMBL4519018,7.08,0.084
CHEMBL5402927,,CHEMBL5402927,8.72,1.9
CHEMBL39900,SPIPETHIANE,CHEMBL39900,8.04,9.2
CHEMBL5432062,,CHEMBL5432062,10.89,0.013
CHEMBL4297224,BLARCAMESINE,CHEMBL4297224,8.20,6.3
CHEMBL408867,[11C]SA4503,CHEMBL408867,8.34,4.6
CHEMBL596802,PRIDOPIDINE,CHEMBL596802,7.09,82.0
CHEMBL3769930,,CHEMBL3769930,9.13,0.74
CHEMBL4650795,,CHEMBL4650795,8.89,1.3
CHEMBL4650909,,CHEMBL4650909,7.92,12.0
CHEMBL4650902,,CHEMBL4650902,9.30,0.5
CHEMBL4650581,,CHEMBL4650581,8.68,2.1
CHEMBL102659,,CHEMBL102659,9.03,0.93
CHEMBL5403125,,CHEMBL5403125,8.96,1.1
CHEMBL1774575,,CHEMBL1774575,8.82,1.51
CHEMBL5403404,,CHEMBL5403404,7.09,82.0
CHEMBL5440801,,CHEMBL5440801,7.72,19.1
CHEMBL5179132,,CHEMBL5179132,7.44,36.0
CHEMBL4439908,,CHEMBL4439908,7.24,57.0
CHEMBL4461774,,CHEMBL4461774,7.24,58.0
CHEMBL4750757,,CHEMBL71294,7.93,11.6902
CHEMBL1256998,,CHEMBL68131,7.50,31.6528
CHEMBL2107572,TECALCET HYDROCHLORIDE,CHEMBL292376,7.38,41.4551
CHEMBL1671,PROPRANOLOL HYDROCHLORIDE,CHEMBL27,7.02,95.383
CHEMBL1200776,CINACALCET HYDROCHLORIDE,CHEMBL1201284,7.04,90.6184
CHEMBL543113,,CHEMBL317757,7.00,98.7512
CHEMBL1615374,VILAZODONE HYDROCHLORIDE,CHEMBL439849,7.85,14.2132
CHEMBL214957,,CHEMBL214957,7.92,11.9666
CHEMBL4743049,,CHEMBL494947,7.49,32.6736
CHEMBL4164059,PITOLISANT HYDROCHLORIDE,CHEMBL462605,9.04,0.904323
CHEMBL5076917,,CHEMBL1253853,7.16,70.0532
CHEMBL5559576,,CHEMBL5559576,7.80,16.0
CHEMBL5568294,,CHEMBL5568294,7.38,42.0
CHEMBL5567296,,CHEMBL5567296,7.72,19.0
CHEMBL5560383,,CHEMBL5560383,7.80,16.0
CHEMBL5556112,,CHEMBL5556112,7.38,42.0
CHEMBL5557616,,CHEMBL5557616,7.85,14.0
CHEMBL5557188,,CHEMBL5557188,7.07,86.0
CHEMBL5568028,,CHEMBL5568028,7.85,14.0
CHEMBL5561656,,CHEMBL5561656,7.06,87.0
CHEMBL5563524,,CHEMBL5563524,7.68,21.0
CHEMBL5562425,,CHEMBL5562425,8.70,2.0
CHEMBL5560361,,CHEMBL5560361,7.75,18.0
CHEMBL5556546,,CHEMBL5556546,7.42,38.0
CHEMBL5560605,,CHEMBL5560605,7.11,77.0
CHEMBL5561354,,CHEMBL5561354,8.00,10.0
CHEMBL5542124,,CHEMBL5542124,8.05,9.0
CHEMBL5562796,,CHEMBL5562796,7.64,23.0
CHEMBL5556096,,CHEMBL5556096,8.40,4.0
CHEMBL5557959,,CHEMBL5557959,7.75,18.0
CHEMBL54,HALOPERIDOL,CHEMBL54,8.68,2.1
CHEMBL54,HALOPERIDOL,CHEMBL54,8.19,6.4
CHEMBL596802,PRIDOPIDINE,CHEMBL596802,7.09,82.0
CHEMBL5175530,,CHEMBL5175530,7.51,30.7
CHEMBL5630078,,CHEMBL5630078,7.48,32.9
CHEMBL5624574,,CHEMBL5624574,7.29,50.7
CHEMBL5631181,,CHEMBL5631181,7.42,37.7
CHEMBL5625019,,CHEMBL5625019,7.09,81.7
CHEMBL5624962,,CHEMBL5624962,7.03,94.1
CHEMBL5624651,,CHEMBL5624651,7.17,67.5
CHEMBL5624996,,CHEMBL5624996,7.58,26.4
CHEMBL5630613,,CHEMBL5630613,7.76,17.2
CHEMBL5624846,,CHEMBL5624846,7.17,67.8
CHEMBL5630963,,CHEMBL5630963,7.02,94.9
CHEMBL5625109,,CHEMBL5625109,7.17,67.9
CHEMBL5624713,,CHEMBL5624713,7.12,75.4
CHEMBL5631099,,CHEMBL5631099,7.24,57.6
CHEMBL5624896,,CHEMBL5624896,7.93,11.7
CHEMBL5631035,,CHEMBL5631035,7.30,50.2
CHEMBL5631105,,CHEMBL5631105,7.15,70.4
CHEMBL5624542,,CHEMBL5624542,7.43,36.9
CHEMBL5630374,,CHEMBL5630374,7.65,22.4
CHEMBL5401938,,CHEMBL5401938,7.80,15.7
CHEMBL5625042,,CHEMBL5625042,7.23,59.2
CHEMBL5630724,,CHEMBL5630724,7.08,83.4
CHEMBL5630149,,CHEMBL5630149,7.28,53.1
CHEMBL4172301,,CHEMBL4172301,8.43,3.7
CHEMBL4161016,,CHEMBL4161016,8.14,7.3
CHEMBL4168942,,CHEMBL4168942,8.80,1.6
CHEMBL4162490,,CHEMBL4162490,8.85,1.4
CHEMBL4172044,,CHEMBL4172044,7.70,20.0
CHEMBL4170415,,CHEMBL4170415,7.33,47.0
CHEMBL4169765,,CHEMBL4169765,8.00,10.0
CHEMBL5852926,,CHEMBL5852926,8.44,3.6
CHEMBL4173188,,CHEMBL4173188,8.49,3.2
CHEMBL4165285,,CHEMBL4165285,8.77,1.7
CHEMBL4169270,,CHEMBL4169270,8.37,4.3
CHEMBL6013608,,CHEMBL6013608,7.72,19.0
CHEMBL4171723,,CHEMBL4171723,7.38,42.0
CHEMBL4168697,,CHEMBL4168697,8.41,3.9
CHEMBL4169383,,CHEMBL4169383,8.68,2.1
CHEMBL4174647,,CHEMBL4174647,8.00,10.0
CHEMBL6025397,,CHEMBL6025397,8.89,1.3
CHEMBL4161984,,CHEMBL4161984,8.96,1.1
CHEMBL4168782,,CHEMBL4168782,7.64,23.0
CHEMBL4160397,,CHEMBL4160397,8.54,2.9
CHEMBL4173342,,CHEMBL4173342,7.40,40.0
CHEMBL4168852,,CHEMBL4168852,7.43,37.0
CHEMBL4176708,,CHEMBL4176708,8.72,1.9
CHEMBL4161592,,CHEMBL4161592,7.62,24.0
CHEMBL4174797,,CHEMBL4174797,8.37,4.3
CHEMBL5934024,,CHEMBL5934024,8.19,6.5
CHEMBL4172201,,CHEMBL4172201,8.92,1.2
CHEMBL4166905,,CHEMBL4166905,8.44,3.6
CHEMBL6030320,,CHEMBL6030320,7.51,31.0
CHEMBL6042113,,CHEMBL6042113,7.64,23.0
CHEMBL5811349,,CHEMBL5811349,7.48,33.0
CHEMBL5815237,,CHEMBL5815237,7.25,56.0
CHEMBL5995733,,CHEMBL5995733,7.38,42.0
CHEMBL4876663,,CHEMBL4876663,7.39,41.0
CHEMBL6056346,,CHEMBL6056346,7.77,17.0
CHEMBL5990621,,CHEMBL5990621,8.85,1.4
CHEMBL4853196,,CHEMBL4853196,7.85,14.0
CHEMBL5982604,,CHEMBL5982604,7.38,42.0
CHEMBL5945487,,CHEMBL5945487,7.16,69.0
CHEMBL5979974,,CHEMBL5979974,9.24,0.57
CHEMBL5946331,,CHEMBL5946331,7.36,44.0
CHEMBL5879895,,CHEMBL5879895,7.80,16.0
CHEMBL5818991,,CHEMBL5818991,8.31,4.9
CHEMBL5902857,,CHEMBL5902857,8.24,5.7
CHEMBL6057860,,CHEMBL6057860,8.10,7.9
CHEMBL6016888,,CHEMBL6016888,7.34,46.0
CHEMBL5934082,,CHEMBL5934082,7.33,47.0
CHEMBL6002762,,CHEMBL6002762,8.43,3.7
CHEMBL5946543,,CHEMBL5946543,7.50,32.0
CHEMBL5928382,,CHEMBL5928382,8.12,7.5
CHEMBL5975554,,CHEMBL5975554,8.68,2.1
CHEMBL5823135,,CHEMBL5823135,8.39,4.1
CHEMBL6051981,,CHEMBL6051981,8.04,9.1
CHEMBL6010674,,CHEMBL6010674,7.75,18.0
CHEMBL5861338,,CHEMBL5861338,7.21,62.0
CHEMBL6030456,,CHEMBL6030456,8.11,7.8
CHEMBL5841969,,CHEMBL5841969,7.00,100.0
CHEMBL6022823,,CHEMBL6022823,7.03,94.0
CHEMBL5783755,,CHEMBL5783755,7.11,77.0
